Time,NDVI,P,LST
2002-07-01,-0.04284995421767235,-0.49796184827573603,-0.6519336700439453
2002-07-11,-0.047359272837638855,-0.4691441350150853,-1.287984848022461
2002-07-21,-0.04269053786993027,-0.4069619963411242,-0.11707496643066405
2002-08-01,-0.026262030005455017,0.046931575983762734,0.7799949645996094
2002-08-11,-0.02493450790643692,-1.0390916354954245,0.7799949645996094
2002-08-21,-0.02620095014572144,-1.0520867630839348,-1.1502056121826172
2002-09-01,-0.01830702275037765,0.25630028918385506,-6.01942253112793
2002-09-11,-0.023807324469089508,-0.1055407589301467,-0.38846778869628906
2002-09-21,-0.029131378978490833,-0.14886167831718922,0.23038482666015625
2002-10-01,-0.03458324447274208,0.01934209186583757,0.968109130859375
2002-10-11,-0.03659721463918686,-0.012126988731324673,0.6094856262207031
2002-10-21,-0.0382633563131094,-0.017344046384096146,-1.5739803314208984
2002-11-01,-0.04559599980711937,0.001364064053632319,2.4401988983154297
2002-11-11,-0.039634358137845986,-0.0030772818718105555,0.1885089874267578
2002-11-21,-0.034599870443344116,0.0009293125476688149,-1.1264848709106443
2002-12-01,-0.03582252189517021,0.0038587889575865115,1.2444429397583008
2002-12-11,-0.032729147002100945,-0.0021016703540226445,-1.0869474411010742
2002-12-21,-0.029968798160552982,-0.0032936938223429024,-3.2011203765869136
2003-01-01,-0.03085654228925705,0.002806907636113465,1.1646652221679688
2003-01-11,-0.028591800481081012,-0.0020366220269352198,2.6299495697021484
2003-01-21,-0.025791119784116745,-0.002142539364285767,1.07659912109375
2003-02-01,-0.02098729088902473,0.00020176787256787063,-4.209488868713379
2003-02-11,-0.02033253759145737,-7.803738617440104e-05,-0.1564626693725586
2003-02-21,-0.021016925573349,-0.00012411580564730684,-1.908893585205078
2003-03-01,-0.02073906362056732,-0.0006551926344400273,-4.588988304138184
2003-03-11,-0.02116554975509644,-0.0006812451383666486,-4.280134201049806
2003-03-21,-0.020526237785816196,0.001220201100295526,-1.3919544219970703
2003-04-01,-0.020456824451684952,-0.002133344489266165,4.516288757324219
2003-04-11,-0.018499772995710373,0.0005682195424014934,0.6934680938720703
2003-04-21,-0.015701651573181152,-0.0009043927821039688,-1.5367889404296875
2003-05-01,-0.022550702095031742,-0.0010451243433635682,-0.7974662780761719
2003-05-11,-0.020514413714408875,-0.0023169830965343863,3.1994190216064453
2003-05-21,-0.017696499824523926,-0.002443572579068132,0.3452262878417969
2003-06-01,-0.017301365733146667,-0.04470421723090112,-1.2578849792480469
2003-06-11,-0.011314310133457184,-0.0455881729722023,3.044502258300781
2003-06-21,-0.005723528563976289,0.08572010102216154,2.426858901977539
2003-07-01,0.0010511055588722231,-0.403527706163004,0.447998046875
2003-07-11,0.0014552325010299685,-0.31097540189512074,1.417156219482422
2003-07-21,-0.0030766203999519352,-0.07592531503178179,-3.0989246368408203
2003-08-01,0.0020418837666511536,0.5942877046763897,-3.30630874633789
2003-08-11,-0.0044968873262405396,-1.1326144300401209,-3.733985900878906
2003-08-21,-0.010475248098373413,-1.0622277706861496,1.4116287231445312
2003-09-01,0.0013848617672920227,0.19626051001250744,1.0445003509521484
2003-09-11,-0.00032240524888038635,-0.11060477048158646,0.5414066314697266
2003-09-21,-0.0017341822385787964,-0.14885992463678122,0.33061790466308594
2003-10-01,-0.005708575248718262,0.019269095733761787,-0.11096572875976562
2003-10-11,-0.00696113333106041,-0.0070684701204299935,0.15005111694335938
2003-10-21,-0.006460681557655335,-0.01736294850707054,-0.6002254486083984
2003-11-01,-0.01474788039922714,0.0013640631223097446,2.9091796875
2003-11-11,-0.01265895739197731,-0.0030772818718105555,-1.6420516967773438
2003-11-21,-0.010300785303115843,0.0009293078910559416,-1.121835708618164
2003-12-01,-0.01421581581234932,-0.008294631610624492,-1.761371612548828
2003-12-11,-0.014194294810295103,0.011012510061846116,-0.5781984329223633
2003-12-21,-0.014268111437559128,0.01000460542854853,-2.19936466217041
2004-01-01,-0.01794943958520889,0.009002083679661155,-1.387516975402832
2004-01-11,-0.021944839507341385,-0.002036620629951358,-0.6379632949829102
2004-01-21,-0.024366557598114014,-0.002142538665793836,-0.5658912658691406
2004-02-01,-0.025276649743318558,0.00020176772432023427,-3.517562866210937
2004-02-11,-0.02564556896686554,-7.803741527823149e-05,-2.789120674133301
2004-02-21,-0.02500615268945694,-0.00012411582019922207,2.576807975769043
2004-03-01,-0.018380511552095413,-0.0006551924125233199,1.0297794342041016
2004-03-11,-0.012782707810401915,-0.0006812451301811961,-2.2402591705322266
2004-03-21,-0.006228070706129074,0.0012201355557408533,2.6522655487060547
2004-04-01,-0.0019965171813964844,-0.0021333221393433632,-1.127729415893555
2004-04-11,0.003843985497951508,0.0005682316914317197,1.3526039123535156
2004-04-21,0.008169613778591156,-0.0009043834452313604,0.9436264038085938
2004-05-01,0.002101011574268341,-0.0010064558300655335,2.6298389434814453
2004-05-11,0.002487286925315857,-0.0023849012068239968,0.2521991729736328
2004-05-21,0.0038943439722061157,-0.00241432199254632,0.3678264617919922
2004-06-01,0.0040397271513938895,-0.04470421932637692,-1.2807044982910156
2004-06-11,0.011484988033771515,-0.0455881729722023,2.4857940673828125
2004-06-21,0.01991917192935944,0.08572007110342382,0.6163692474365234
2004-07-01,0.03022023290395737,-0.4943979971576482,3.02212905883789
2004-07-11,0.033566057682037354,-0.4148106270004064,0.18257713317871094
2004-07-21,0.033983118832111366,-0.4021087975706905,2.1604995727539062
2004-08-01,0.04414840042591095,-1.2554373256862164,0.16048812866210938
2004-08-11,0.04188639670610428,-1.1664337925612926,1.3183307647705078
2004-08-21,0.039944104850292206,-0.7856539897620678,0.1846790313720703
2004-09-01,0.05148114264011383,0.16751998849213126,-2.505849838256836
2004-09-11,0.0491098091006279,-0.1144141722470522,-1.698495864868164
2004-09-21,0.047156691551208496,-0.14886172953993082,-0.9203376770019532
2004-10-01,0.04582061991095543,0.019515699706971645,-0.212982177734375
2004-10-11,0.04779617115855217,-0.01214525755494833,0.6416759490966797
2004-10-21,0.05136875435709953,-0.017343971878290176,-0.7791233062744141
2004-11-01,0.0466872900724411,0.0013640627730637787,4.559593200683594
2004-11-11,0.052009664475917816,-0.0030772818718105555,2.5566730499267583
2004-11-21,0.05431881546974182,0.0009293111506849527,-5.599526405334473
2004-12-01,0.04522762447595596,-0.008296659976622323,2.0585889816284184
2004-12-11,0.03995716571807861,0.02064235195575748,-1.186933517456055
2004-12-21,0.036315500736236565,-0.0032941033714450896,-1.9570484161376955
2005-01-01,0.03093957155942917,0.002810920355841517,-1.9991512298583984
2005-01-11,0.031501546502113335,-0.002036620513536036,-2.2703895568847656
2005-01-21,0.029147878289222717,-0.0021425413433462377,3.286361694335937
2005-02-01,0.02419710904359817,0.0002017679962591501,-1.2453289031982422
2005-02-11,0.01857718825340271,-7.803742255418909e-05,2.7846269607543945
2005-02-21,0.014469332993030546,-0.00012411580564730684,6.900351524353027
2005-03-01,0.01603519544005394,-0.0006551925544044933,4.060884475708009
2005-03-11,0.017259370535612106,-0.0006812451247242278,-0.5407962799072266
2005-03-21,0.0165855772793293,0.001220201222167816,1.9995746612548828
2005-04-01,0.012076936662197113,-0.0021371163329604315,-1.629119873046875
2005-04-11,0.008180946111679077,0.0005634586577798473,2.9862880706787114
2005-04-21,0.005336105823516846,-0.0009086247027880744,1.5796585083007812
2005-05-01,-0.004249349236488342,-0.0010618853411870077,0.17450904846191406
2005-05-11,-0.005162551999092102,-0.0024290039582410827,0.574737548828125
2005-05-21,-0.005832985043525696,-0.0024585405044490467,-1.5735855102539062
2005-06-01,-0.008679002523422241,-0.04469856526702642,-2.3446578979492188
2005-06-11,-0.004449419677257539,-0.045584233477711684,1.3717021942138672
2005-06-21,0.0017177239060401914,0.08572230930440128,0.954814910888672
2005-07-01,0.009210176765918732,-0.4812126748729497,1.7466812133789062
2005-07-11,0.008897639811038971,0.6940859265159816,-2.5610408782958984
2005-07-21,0.007870487868785858,-0.4338912481907755,-1.297750473022461
2005-08-01,0.015998490154743198,-0.9044175408780576,0.5384120941162109
2005-08-11,0.014214426279067991,-0.8745354935526848,4.038999557495116
2005-08-21,0.010520540177822113,0.3985958360135555,-2.5699634552001958
2005-09-01,0.022727862000465397,0.5069969967007637,0.404083251953125
2005-09-11,0.021074607968330383,-0.11162500083446504,0.984516143798828
2005-09-21,0.022350624203681942,-0.14886174257844687,1.347646713256836
2005-10-01,0.023138735443353653,0.01951571367681026,2.436100006103516
2005-10-11,0.02551067993044853,-0.012145275250077248,0.4207210540771485
2005-10-21,0.02775764837861061,-0.017343995161354542,-0.7800998687744141
2005-11-01,0.0200284942984581,0.0013640666147693992,0.6618232727050781
2005-11-11,0.02242539077997208,-0.0030772818718105555,-0.4186115264892578
2005-11-21,0.024661563336849213,0.0009293092880398037,0.7895908355712891
2005-12-01,0.020669169723987583,-0.008295996885863133,6.4430294036865225
2005-12-11,0.02052299678325653,-0.0021012270444771275,5.220788955688477
2005-12-21,0.02076859027147293,-0.0032933100737864147,-0.4533853530883789
2006-01-01,0.013448335230350494,0.0028087208047509193,5.893570899963379
2006-01-11,0.012076996266841887,-0.002036619232967496,-2.205667495727539
2006-01-21,0.009179048240184784,-0.0021425392478704453,3.5935497283935547
2006-02-01,0.008208498358726501,0.00020176587713649496,-3.056666374206543
2006-02-11,0.005175463855266571,-7.803684320606408e-05,-1.5696144104003906
2006-02-21,0.005105353891849518,-0.00012411580587468052,7.414618492126465
2006-03-01,0.010024558752775192,-0.0006551925871463027,3.9931907653808594
2006-03-11,0.013309169560670851,-0.0006812451219957437,0.4276275634765625
2006-03-21,0.016791831701993942,0.0012202001635159831,3.2071685791015625
2006-04-01,0.015127480030059813,-0.0021362269289966207,0.26300048828125
2006-04-11,0.011125817894935608,0.011698074757077848,2.9826259613037114
2006-04-21,0.004880703985691071,-0.000907623527382384,4.020097732543944
2006-05-01,-0.004993177950382233,-0.0010064221132779494,1.519634246826172
2006-05-11,-0.004387401044368744,-0.0023849014833103865,-1.301614761352539
2006-05-21,-0.0012632086873054507,-0.0024123946350300685,4.0216026306152335
2006-06-01,-0.007568776607513428,-0.04470421583391726,1.6407737731933594
2006-06-11,-0.011420361697673798,-0.04558817250654101,-4.250352859497069
2006-06-21,-0.011697925627231598,0.0857290574349463,1.4818687438964844
2006-07-01,-0.005218692123889922,-0.5008626275230199,5.2357025146484375
