Time,NDVI,P,LST
2002-07-01,155.7332252834154,1.6013513544331426,29.71956211587657
2002-07-11,155.6585932192595,3.4693064482315727,29.632547627324644
2002-07-21,154.40425905974016,1.1083357152731523,30.230294020279594
2002-08-01,153.426129548446,1.8758740632430368,32.18713627690854
2002-08-11,149.68169038192084,1.8999489493992017,32.18713627690854
2002-08-21,145.68150793987772,21.749092184978984,33.10278569097104
2002-09-01,141.57692287279212,21.854047070378844,31.035372277964715
2002-09-11,139.42635312287703,18.651312123174254,30.28992113859757
2002-09-21,138.6932605245839,12.706913595614227,35.61665758879288
2002-10-01,139.11540487538213,30.59406545887823,28.25776091865871
2002-10-11,137.72216995902684,65.06741366179094,28.488216400146484
2002-10-21,136.99806511920428,40.59398120382558,24.308769640715234
2002-11-01,137.23099584164828,34.37101753898289,20.16062266031901
2002-11-11,139.6791232565175,47.99210540108058,23.57787222611277
2002-11-21,145.995535477348,28.67442943738855,24.292309885439664
2002-12-01,153.88974198051122,33.00590175131093,20.00956301689148
2002-12-11,161.26333220108697,31.837802721106485,24.32835446233335
2002-12-21,165.43278901473334,52.78377765157949,25.24830080115277
2003-01-01,166.6044749384341,21.395408713299297,26.921034688534945
2003-01-11,165.13978112262228,16.596845668295156,31.13688974795134
2003-01-21,162.69271651558253,24.32964615199877,28.364557017450746
2003-02-01,159.68683392068615,7.2358103835064425,32.77749252319336
2003-02-11,156.80013839058253,43.50996564782184,25.77831583437712
2003-02-21,154.8143662162449,11.106034859367039,30.865078304124914
2003-03-01,154.2595055621603,31.19897054589313,32.1577205657959
2003-03-11,155.1689174486243,30.923557530278746,25.902704902317208
2003-03-21,155.85454194442084,41.06335963373599,29.08705528922703
2003-04-01,156.58702618142834,52.20551764446756,27.68958564426588
2003-04-11,156.9373898713485,73.28196699722953,27.273889458697766
2003-04-21,157.74509197732678,62.895883145539656,22.894465653792672
2003-05-01,158.8236714238706,63.27342771447225,23.59038270038107
2003-05-11,159.6748869522758,29.0951625989831,22.668159319006875
2003-05-21,159.81296705163044,48.53476549231488,24.666630786398184
2003-06-01,159.2137690005095,12.38199752310048,23.03573981575344
2003-06-11,160.12167955481488,1.5451731448588164,26.44147192913553
2003-06-21,160.48918947966203,9.218780330989672,26.549052362856656
2003-07-01,160.16561292565387,3.3728164952734243,27.898089035697602
2003-07-11,157.49620056152344,1.1665266000706216,29.48019666257112
2003-07-21,154.02510336171025,3.5316498901533038,31.868803687717605
2003-08-01,150.7731880519701,2.9939002783402158,33.37862056234609
2003-08-11,148.74214238705844,25.360757993615195,29.07095295449961
2003-08-21,147.9720969822096,37.522205269855,27.875494335008703
2003-09-01,147.33531387992528,50.82393297941789,26.63265501934549
2003-09-11,146.24851989746094,37.27698765630307,26.10259661467179
2003-09-21,145.7457328464674,36.80767067618992,26.834393459817637
2003-10-01,147.52513852326766,40.50919143013332,27.86701476055643
2003-10-11,152.4230738100798,50.20253604391347,26.374791684358016
2003-10-21,157.5186057712721,52.11272048950195,27.514626627383024
2003-11-01,160.22926861306897,39.679956353229024,24.32084207949431
2003-11-11,158.7515225617782,27.719195987867273,26.36941719055176
2003-11-21,155.8244290559188,46.96209468012271,22.8932232234789
2003-12-01,155.73485664699388,26.959821701049805,20.003169762460807
2003-12-11,158.72088025963825,16.020438484523606,28.34850294693657
2003-12-21,162.74688588018003,11.115208439205002,28.997088473776113
2004-01-01,163.51614578910497,16.431704023609992,26.36245337776516
2004-01-11,162.2168439782184,37.12233866815982,26.0183744845183
2004-01-21,159.66365183954653,34.92233375881029,28.31396243883216
2004-02-01,157.4265428626019,47.78476184347402,29.00556763358739
2004-02-11,155.30238209600034,16.682184551073156,30.79751130808955
2004-02-21,154.14130169412363,46.0497061687967,24.87589786363685
2004-03-01,153.23286238960597,37.60034105052119,29.535492938497796
2004-03-11,152.3354273257048,39.36727109162704,25.64575054334557
2004-03-21,152.64373712954313,62.27328458039656,26.399707628333047
