Time,NDVI,P,LST
2002-07-01,152.04379577636718,63.43374786376953,33.138622283935554
2002-07-11,152.94340209960941,49.06460876464844,37.598027038574216
2002-07-21,153.40559692382809,70.8585983276367,37.65781936645508
2002-08-01,154.68077392578124,15.739133071899412,41.04667663574219
2002-08-11,156.8654571533203,22.59030265808105,41.04667663574219
2002-08-21,159.279052734375,37.448384857177736,37.245013427734385
2002-09-01,161.06116943359376,42.18149528503418,33.839952087402345
2002-09-11,161.04241638183598,35.55270004272461,33.020426177978514
2002-09-21,158.98760070800782,38.97140197753906,39.167996978759774
2002-10-01,156.55457153320313,35.55403060913086,38.234590911865226
2002-10-11,153.97518920898438,37.14057159423828,36.41778411865234
2002-10-21,151.21934509277344,53.237577056884774,38.33455047607422
2002-11-01,147.800146484375,5.81537446975708,40.65136871337891
2002-11-11,143.4229736328125,1.248607861995697,38.869023132324216
2002-11-21,138.44231262207032,0.14866900630295274,40.89202270507813
2002-12-01,133.83233337402345,0.4169075131416321,37.200496673583984
2002-12-11,130.4153564453125,0.0,42.67171096801758
2002-12-21,128.17389526367188,0.0,44.29397430419922
2003-01-01,126.58314208984378,0.13279533237218855,47.11217727661133
2003-01-11,125.58645782470705,0.1617857873439789,46.9446403503418
2003-01-21,124.83862609863282,0.2701082855463028,46.8696044921875
2003-02-01,123.96620025634766,0.0026996973203495143,46.42600555419922
2003-02-11,123.28258514404295,0.11042225807905197,49.82749328613282
2003-02-21,122.60240478515622,0.5932212948799134,46.24095306396485
2003-03-01,121.89519805908205,1.571496415138245,46.8429931640625
2003-03-11,121.12422332763671,1.420030951499939,44.44828186035157
2003-03-21,121.12297058105469,1.8879683017730715,49.50915145874024
2003-04-01,121.88175506591794,16.367813682556154,50.3196662902832
2003-04-11,123.31765289306641,14.721652603149414,46.123036193847646
2003-04-21,124.92976837158206,9.241491222381592,44.89508972167969
2003-05-01,126.65320587158205,15.456464958190914,48.6562141418457
2003-05-11,127.89356384277343,19.769380950927733,43.922630310058594
2003-05-21,129.99051666259766,32.49971084594726,40.42413558959961
2003-06-01,132.88459320068358,44.04382476806641,39.64935989379883
2003-06-11,136.64883728027343,66.24739074707031,38.28997116088867
2003-06-21,141.35033569335937,50.06153259277344,39.48580780029297
2003-07-01,146.72178649902344,53.67210922241211,38.950042724609375
2003-07-11,151.5762451171875,70.49026031494141,35.53668975830078
2003-07-21,156.2279266357422,93.50518035888672,34.1940055847168
2003-08-01,160.82303771972656,87.5667495727539,32.411340713500984
2003-08-11,164.22562255859376,109.19656066894531,32.536661529541014
2003-08-21,165.52093505859375,72.36964721679688,32.52460975646973
2003-09-01,165.0480499267578,35.583560180664065,32.81064643859863
2003-09-11,164.08809509277344,32.65420227050781,34.57200546264649
2003-09-21,162.81956176757814,39.13617858886719,34.22721939086914
2003-10-01,162.48067626953124,31.59711837768555,36.019976806640635
2003-10-11,162.17021789550782,29.82234878540039,35.686190032958976
2003-10-21,160.48834228515625,40.40949020385742,35.93465042114258
2003-11-01,156.1333038330078,21.85532913208008,36.46361846923829
2003-11-11,150.57959594726563,0.753186309337616,39.171946716308604
2003-11-21,144.96409912109374,0.2121617179363966,42.159720611572276
2003-12-01,140.36431579589845,0.4060665249824524,41.621874237060545
2003-12-11,136.76298522949222,0.0,43.27094421386719
2003-12-21,134.03230285644528,0.0,42.249214935302724
2004-01-01,131.58136596679688,0.12953156232833862,42.656573486328135
2004-01-11,129.6933380126953,0.15563444644212726,42.77101974487304
2004-01-21,128.43518676757813,0.1828674018383026,41.34042816162109
2004-02-01,127.18166961669922,0.002462892601033673,45.26823043823242
2004-02-11,125.76245880126952,0.06865116646513343,44.20507583618164
2004-02-21,124.4698471069336,0.5208879828453064,47.92591781616211
2004-03-01,123.43671875,0.8126960277557373,48.01305618286133
2004-03-11,123.16339263916015,0.9396237850189209,49.26601791381836
2004-03-21,123.6075668334961,7.094706201553345,48.85378494262695
2004-04-01,124.58787231445312,23.77417449951172,46.49076614379883
