Time,NDVI,P,LST
2002-07-01,128.28781466376512,43.07310700775089,42.850983289847704
2002-07-11,130.4766770556457,36.685524080032685,37.2971642573077
2002-07-21,133.0407881629198,44.48895247179762,36.241792318086986
2002-08-01,138.23476341075468,38.461755705955326,36.6345182454811
2002-08-11,145.29293137743954,51.49055646953726,36.6345182454811
2002-08-21,152.46590665946331,66.34166638295453,37.29434199082225
2002-09-01,157.63889170768562,43.68297081782406,38.16268293839649
2002-09-11,159.5262685216459,45.000013996783956,36.97226236099586
2002-09-21,158.90129612800771,37.17491491217362,37.591400121387686
2002-10-01,155.56239878145374,22.753821575552006,37.57221288609325
2002-10-11,150.34413973012366,13.672003019573095,39.49154016308319
2002-10-21,143.83086441154768,19.789097573748208,39.68921917721741
2002-11-01,137.4212896160613,1.582373460656718,41.97790010351883
2002-11-11,132.09097444921508,0.057486093740297006,43.5125859482844
2002-11-21,128.29435186457815,0.0017363365307175686,43.554507900897725
2002-12-01,125.91203493103944,0.10321540904189357,43.52398414898636
2002-12-11,124.4678807939802,0.004461649268126668,41.920639862691544
2002-12-21,123.64468662003826,0.001552662002212316,39.41569387106071
2003-01-01,122.88362752584587,0.0053014626706116025,43.42676813799636
2003-01-11,122.25647798695957,0.00401128400733395,44.20880713498682
2003-01-21,121.5902350289481,0.0077550878807845485,46.09322980292757
2003-02-01,120.93848488026094,0.005638689248846768,44.629098096288246
2003-02-11,120.24408925565564,0.013850788517733793,46.910912477880494
2003-02-21,119.57645520948826,0.08225542229710711,47.31777584104611
2003-03-01,118.96141912704122,0.17908619223458655,47.42962522435009
2003-03-11,118.51504136565931,0.3026264680561046,48.649130706500294
2003-03-21,118.40635245186942,0.5595263390892878,48.23558374275839
2003-04-01,118.49722297209546,2.1101566021211613,50.967832235465366
2003-04-11,118.64670235770089,1.0673706719749851,51.37814860953424
2003-04-21,118.71944572334006,2.1549237164339625,52.1117491040911
2003-05-01,118.59361353135648,3.052208119485164,52.388149039189614
2003-05-11,118.97713608132271,4.419554241617821,50.42369691949143
2003-05-21,120.38898449374321,27.561548450835662,44.38149349671557
2003-06-01,123.33346934784625,26.15825524903778,37.23392838284485
2003-06-11,127.64453821971004,25.322570290780607,40.6433627838479
2003-06-21,132.6207585872564,27.235041465974394,38.71027363511853
2003-07-01,137.30137832182692,55.8641401520349,36.35367839592548
2003-07-11,141.539999309339,23.553030408414678,39.213459520411675
2003-07-21,145.4043454335148,61.05555323192051,39.571810030399405
2003-08-01,149.66979241908942,39.76509630590453,33.997739817595445
2003-08-11,153.60758266592384,39.3364056035092,36.915617967906755
2003-08-21,156.6538103863709,57.06702017246332,33.67099411684767
2003-09-01,158.7789729412337,43.37084018377434,34.8138959062077
2003-09-11,159.7017804769645,22.46497189908996,36.96854819749531
2003-09-21,158.10243139051857,36.34249475307035,37.011107265501096
2003-10-01,154.7189720125127,12.772721714991373,37.54613973144303
2003-10-11,149.07318756275606,20.395721548930148,39.66492664724365
2003-10-21,142.7117856247981,18.97009017144827,41.307114472066544
2003-11-01,136.61922992620254,2.5644824967572557,43.55599137356407
2003-11-11,131.25137277474082,0.028449126171585418,43.12013532882347
2003-11-21,127.45013730328782,0.0017560803040037847,44.96174963614098
2003-12-01,125.19360771752838,0.1035799957195619,41.10615051240849
2003-12-11,123.93199879065493,0.004550038355482415,45.526225728199904
2003-12-21,123.2214841197308,0.0015841348515981705,42.5633354473831
2004-01-01,122.69149586670379,0.005559546253749032,43.91966778891428
2004-01-11,122.03613810431688,0.004011281791613278,39.93493964259786
2004-01-21,121.4456228958933,0.0077550862242082765,45.288114052966115
2004-02-01,120.85773294491877,0.0056393300836446725,42.73009709666546
2004-02-11,120.21521826435749,0.013873314988866896,46.59005592460918
2004-02-21,119.58655133641753,0.08203069989571403,49.34744314322794
2004-03-01,118.99669351792872,0.17310519953735512,48.08613144006944
2004-03-11,118.66025947628164,0.2507896317969788,47.49510162038015
2004-03-21,118.66360794870475,0.5614950466144802,52.354334042484595
2004-04-01,118.96438690415,2.135826711325829,50.71326149675183
2004-04-11,119.47426585147257,0.9965717106833494,55.745502436071405
2004-04-21,119.80269787723856,3.5721657616751537,50.63704214598003
2004-05-01,119.90695197600172,3.9920483728996787,53.276288434078815
2004-05-11,119.87364898050636,18.444008477872483,47.98945784748049
2004-05-21,120.54492095717809,15.701863375373351,42.16797504926983
2004-06-01,122.61518574478036,17.085932188464287,42.63850817285982
2004-06-11,126.23760745399876,13.043087945620814,45.091774395533974
2004-06-21,130.69007411756013,33.56561073503996,40.57474207698851
2004-07-01,135.24988739472582,28.930490258941077,39.2744829389784
2004-07-11,139.26305839710665,32.27471038990451,40.44370025620425
2004-07-21,143.14643501339103,29.11238896040092,38.956992869986635
2004-08-01,147.28731717561422,40.33013384324268,37.588585419762396
2004-08-11,151.59914852802018,31.182758668311557,36.81078385396768
2004-08-21,154.8528291946067,32.94377824776155,38.9791966847011
2004-09-01,156.42509884941848,27.940087063868248,35.1300382721693
2004-09-11,156.19857745063038,18.575296717478817,34.816826984427145
2004-09-21,154.5745714660874,36.36109550734211,36.90348774329164
