Time,SM,TMP,P,LST,NDVI,RefET
2002-07-01,0.17999465018510818,29.958105087280273,0.3997966349124909,35.773184776306145,146.99627685546875,46.1951961517334
2002-07-11,0.17012057453393936,30.431825637817386,0.12520845606923106,34.629045486450195,146.45006561279297,41.77352714538574
2002-07-21,0.16353220492601395,30.98716449737549,0.3552828282117844,36.77864837646485,145.5595703125,54.43734169006348
2002-08-01,0.1588522121310234,29.4168758392334,0.6332727372646332,38.616037368774414,144.80669403076172,47.68500328063965
2002-08-11,0.15543638914823532,31.68733024597168,0.7900567054748535,38.616037368774414,143.0934066772461,56.31432914733887
2002-08-21,0.15372702479362488,31.41712665557861,3.5495288372039795,35.75278663635254,141.03270721435547,60.66039085388184
2002-09-01,0.18111634999513626,31.14680004119873,2.215817213058472,37.41563415527344,139.36038208007812,52.12178421020508
2002-09-11,0.2000019922852516,31.68061065673828,7.252607941627502,36.78648376464844,138.9415054321289,60.9739990234375
2002-09-21,0.19453701376914975,32.577680587768555,4.1821967363357535,39.26124572753906,139.19264221191406,59.00583839416504
2002-10-01,0.20773930102586746,30.1976900100708,11.062191486358644,36.7485466003418,139.82777404785156,46.5673885345459
2002-10-11,0.2336225286126137,30.55504608154297,25.1226749420166,37.24171829223633,139.34915161132812,46.21651077270508
2002-10-21,0.2757301479578018,31.29054450988769,25.2310152053833,35.50725173950195,140.14124298095706,53.23040199279785
2002-11-01,0.3083867132663727,29.16711616516113,53.08578491210938,29.14227104187012,143.8276824951172,38.28059768676758
2002-11-11,0.3262684047222137,28.93648052215576,38.34538841247559,30.1218318939209,149.09769439697266,36.70821380615234
2002-11-21,0.354332834482193,28.770113945007324,74.9521484375,26.764244079589844,154.47836303710938,39.18778800964356
2002-12-01,0.323566734790802,29.98656463623047,69.36642837524414,28.51944732666016,158.10430908203125,42.66018486022949
2002-12-11,0.3511466681957245,28.15042495727539,35.91798973083496,28.10705852508545,159.61016082763672,35.67206573486328
2002-12-21,0.3508423566818237,26.67109298706055,77.53536224365234,28.47161293029785,160.98834991455078,36.322329521179206
2003-01-01,0.3753211051225662,28.35136413574219,72.40600967407227,28.240452766418453,162.40872955322266,37.91812515258789
2003-01-11,0.3668183982372284,29.054840087890625,38.08564376831055,28.64829444885254,164.19178009033203,40.86837577819824
2003-01-21,0.3604835569858551,28.930274963378906,53.7583065032959,28.76446437835693,164.42367553710938,43.54109573364258
2003-02-01,0.3376773148775101,30.345687866210934,11.073251247406006,31.70376205444336,163.5395965576172,46.8902359008789
2003-02-11,0.3685195446014404,28.916133880615234,105.91488265991212,27.50613498687744,161.00440216064453,40.80462455749512
2003-02-21,0.3626647889614105,30.37181663513184,39.26618766784668,29.691330909729004,160.23023986816406,38.54870986938477
2003-03-01,0.3586965799331665,29.835536003112797,34.21883106231689,28.93560791015625,160.43920135498047,46.04044151306152
2003-03-11,0.3813781589269638,29.39510726928711,86.18667602539062,26.66000270843506,161.65621185302734,44.88537216186523
2003-03-21,0.3693416714668274,28.82306861877441,55.4999942779541,30.91666603088379,161.78560638427734,44.630455017089844
2003-04-01,0.38376733660697937,29.53483581542969,53.52870750427246,28.771157264709476,161.00244903564453,40.18613624572754
2003-04-11,0.37478916347026825,28.85879993438721,57.78067588806152,19.75995445251465,159.67160034179688,38.08743476867676
2003-04-21,0.3897841721773148,27.92669677734375,63.91144943237305,27.316925048828125,159.51790618896484,37.02440071105957
2003-05-01,0.3638584762811661,27.6965446472168,25.40784740447998,27.15610408782959,159.18700408935547,39.16044425964356
2003-05-11,0.33415794372558594,28.79998302459717,8.333794116973879,27.90322113037109,157.99305725097656,41.78390312194824
2003-05-21,0.2946978509426117,29.17312049865723,18.117383480072018,27.182546615600586,157.41551208496094,43.89245414733887
2003-06-01,0.2721238732337952,29.44388294219971,3.241352915763855,27.88988304138184,156.30398559570312,43.58149719238281
2003-06-11,0.22628537565469745,28.24296283721924,0.9431461095809937,29.13510799407959,155.15544891357422,44.49898147583008
2003-06-21,0.20181936025619507,26.88947486877441,0.5939402431249619,28.81387805938721,153.01295471191406,37.85076904296875
2003-07-01,0.1894385665655136,29.525294303894047,0.418300062417984,29.52361488342285,150.96385192871094,42.60755729675293
2003-07-11,0.17493820935487747,30.00835132598877,0.12684547901153564,34.27375221252441,148.3756866455078,45.24645614624024
2003-07-21,0.16647259891033173,31.27453994750977,0.2841074541211128,35.97180557250977,146.23561096191406,53.06879615783691
2003-08-01,0.160677969455719,29.77678871154785,0.6355668902397156,37.14621543884277,144.0629119873047,50.72870254516602
2003-08-11,0.1568441167473793,31.7865629196167,0.8896538317203522,35.23818778991699,142.09888458251953,50.4802188873291
2003-08-21,0.16029182821512222,31.96044540405273,2.4330794215202327,36.4466667175293,140.66802215576172,61.25390625
2003-09-01,0.19078023731708527,29.78794765472412,6.957968473434447,36.02140426635742,139.7241134643555,50.21069145202637
2003-09-11,0.20108792185783386,31.01051521301269,7.403898477554321,37.019609451293945,139.22763061523438,56.30468559265137
2003-09-21,0.21812526881694794,30.564735412597656,8.782004117965696,35.44771194458008,139.30449676513672,53.3476676940918
2003-10-01,0.2389044612646103,29.041144371032715,30.77044486999512,38.1064510345459,140.190673828125,48.01178741455078
2003-10-11,0.2834947556257248,29.35112762451172,45.59159851074219,38.70846557617188,142.32376098632812,47.54934120178223
2003-10-21,0.29628071188926697,30.426740646362305,35.101119995117195,35.69622230529785,144.9830322265625,59.274879455566406
2003-11-01,0.3005589544773102,30.54774761199951,33.999117851257324,31.26764869689941,147.82546997070312,42.72700691223145
2003-11-11,0.32928018271923065,30.757232666015625,65.70169448852539,30.45772075653076,150.3465576171875,45.13847541809082
2003-11-21,0.3270295262336731,29.049842834472656,61.87513542175293,31.49741268157959,152.35363006591797,33.80936908721924
2003-12-01,0.3615363836288452,28.75218963623047,88.07823181152344,28.706117630004886,154.90316772460938,35.084306716918945
2003-12-11,0.34969761967659,28.92005157470703,29.709208488464355,28.25989627838135,157.86307525634766,39.27922058105469
2003-12-21,0.3320909440517425,30.3898344039917,35.16427993774414,26.952260971069336,159.84734344482422,45.89010047912598
2004-01-01,0.31649093329906464,28.66353416442871,36.08092880249024,29.70595359802246,160.40535736083984,38.25104522705078
2004-01-11,0.370073601603508,27.27850341796875,71.25354385375977,25.57161521911621,161.42401885986328,32.68416404724121
2004-01-21,0.3678918033838272,27.98406219482422,74.44656753540039,29.094106674194336,163.25863647460938,42.31497764587402
2004-02-01,0.35590100288391113,28.07497978210449,33.08829975128174,28.75563621520996,164.47085571289062,40.269208908081055
2004-02-11,0.344684436917305,28.819196701049805,40.53389739990234,29.41093349456787,161.76642608642578,45.31441688537598
2004-02-21,0.3783368617296219,27.59151744842529,77.4249153137207,26.86750030517578,157.01502990722656,33.843575477600105
2004-03-01,0.3509424775838852,28.98601722717285,27.499167442321774,22.925869941711426,154.1832275390625,36.70958709716797
2004-03-11,0.3495747596025467,29.73040771484375,47.724876403808594,29.043681144714355,153.21587371826172,42.61554718017578
2004-03-21,0.3932743966579437,28.506990432739254,152.59278869628906,25.84908199310303,152.94309997558594,36.49014091491699
2004-04-01,0.3941851854324341,28.03366470336914,52.91600227355957,25.254871368408203,152.4534912109375,36.23053359985352
2004-04-11,0.40614011883735657,27.83064270019531,61.5355224609375,25.989978790283203,154.80075073242188,35.005395889282234
2004-04-21,0.3800817131996155,28.32430171966553,19.802547931671146,27.0001163482666,158.98060607910156,37.7387638092041
2004-05-01,0.3455093204975128,28.71326065063477,6.408276319503784,27.92513656616211,163.94922637939453,44.62661361694336
2004-05-11,0.3072139024734497,29.9727840423584,2.4419589042663574,27.82567501068115,164.57737731933594,42.94296073913574
2004-05-21,0.26224468648433685,29.19778823852539,4.520263910293579,29.980134963989254,162.43570709228516,47.85272598266602
2004-06-01,0.23682498186826706,29.82940196990967,2.138068974018097,30.93798828125,158.4506378173828,43.5510139465332
2004-06-11,0.2061595618724823,30.12672233581543,0.6159814596176147,30.95339012145996,153.49042510986328,43.31944084167481
2004-06-21,0.18829616904258728,30.07779216766357,0.15816699713468552,32.896896362304695,149.4182586669922,44.04637145996094
2004-07-01,0.1749524623155594,29.256340980529785,0.4272868782281876,35.127614974975586,146.41624450683594,45.61735916137695
2004-07-11,0.16723516583442688,29.88652038574219,0.12687743827700615,35.69770622253418,144.37841796875,45.81938362121582
2004-07-21,0.16181717067956924,31.324944496154785,0.4962145835161209,35.91203689575195,142.98617553710938,51.44474220275879
2004-08-01,0.1617603376507759,30.59443664550781,0.4926313608884811,36.8810977935791,141.81883239746094,51.130577087402344
2004-08-11,0.16243307292461395,31.327695846557614,1.090584933757782,37.23419952392578,140.48014068603516,52.90049552917481
2004-08-21,0.1669270247220993,31.85680389404297,1.2745051383972168,39.14573669433594,139.66132354736328,62.30169677734375
2004-09-01,0.22885899245738986,29.80579090118408,32.489355087280266,36.52873420715332,139.99407958984378,41.58940887451172
2004-09-11,0.2178206741809845,31.655510902404785,4.190208077430725,36.99451637268066,141.62091827392578,57.17909240722656
2004-09-21,0.22620359063148496,30.6657190322876,18.946301460266113,35.119165420532234,143.4923324584961,49.82720184326172
2004-10-01,0.2297663390636444,32.477234840393066,9.483322143554688,37.7911434173584,144.15470123291016,55.31412887573242
2004-10-11,0.2097582221031189,33.10828971862793,10.708449363708496,37.77262306213379,143.73187255859375,56.96560478210449
2004-10-21,0.2831811606884003,28.612831115722656,67.91733169555664,38.79096794128418,144.49210357666016,40.54149055480957
2004-11-01,0.33714477717876434,29.77891826629639,48.15378952026367,29.24887180328369,145.27449798583984,37.58801651000977
2004-11-11,0.34159237146377563,29.36854553222656,33.415599822998054,28.11580848693848,145.79029083251953,33.10262680053711
2004-11-21,0.3351429253816605,27.730504989624023,60.8000659942627,32.267508506774895,145.43738555908203,31.94258403778076
2004-12-01,0.3744697570800781,27.610302925109863,93.72310256958008,23.66972351074219,147.58745574951172,30.256486892700195
2004-12-11,0.3819603472948073,27.19718170166016,47.56135177612305,29.6644983291626,151.67627716064453,29.58541965484619
2004-12-21,0.3763852715492249,27.52699375152588,84.32553482055664,27.82033729553223,158.3231964111328,33.73890495300293
2005-01-01,0.3890698403120041,27.28383636474609,37.0956974029541,27.999122619628906,162.7554702758789,36.55889892578125
2005-01-11,0.3943451195955277,28.44834041595459,89.02986145019531,29.412699699401852,164.08546447753906,41.698747634887695
2005-01-21,0.4014170616865158,28.157249450683594,110.22390365600586,25.89736747741699,161.6064682006836,41.61528968811035
2005-02-01,0.3989130109548569,27.78562831878662,34.856081008911126,29.687788009643555,160.08468627929688,38.97284126281738
2005-02-11,0.3704955130815506,30.77183723449707,19.39401149749756,30.51888465881348,159.85155487060547,53.89803886413574
2005-02-21,0.34662194550037384,31.063610076904297,18.846091270446774,31.18343162536621,161.56808471679688,36.894508361816406
2005-03-01,0.3549669831991196,30.00674247741699,36.09836101531983,30.06809711456299,164.1298599243164,43.87961769104004
2005-03-11,0.35908815264701843,28.612518310546875,61.55212211608887,31.369726181030273,166.02447509765625,39.71133041381836
2005-03-21,0.3838568180799484,28.47105884552002,80.3263454437256,29.484060287475586,165.86609649658203,42.48962783813477
2005-04-01,0.3574793189764023,28.543002128601074,23.84204387664795,28.67175674438477,165.07327270507812,43.61433219909668
2005-04-11,0.3478399664163589,28.991661071777344,35.27232456207276,29.550021171569824,164.1417236328125,43.22465133666992
2005-04-21,0.3304122239351273,29.3842191696167,42.04849815368652,29.127345085144047,163.3580551147461,43.70677757263184
2005-05-01,0.34508709609508514,27.37234592437744,32.402528762817376,26.42706298828125,163.0608139038086,39.55744934082031
2005-05-11,0.2986748069524765,29.194955825805664,3.790675163269043,26.80460929870605,161.79388427734375,46.47802925109863
2005-05-21,0.29754263162612915,27.57785797119141,41.313158988952644,27.565601348876953,160.6065216064453,42.1822395324707
2005-06-01,0.29306019842624664,29.88954448699951,5.7430880069732675,26.68501091003418,159.20489501953125,44.81328582763672
2005-06-11,0.22713317722082135,29.358906745910645,0.8633067011833191,30.058671951293945,157.36280822753906,43.996768951416016
2005-06-21,0.1981230974197388,28.35800647735596,0.22292403131723404,28.04297733306885,154.8097381591797,41.59158897399902
2005-07-01,0.18055551499128344,28.93006420135498,0.4244624972343445,32.052398681640625,151.91717529296875,45.92830085754394
2005-07-11,0.16956890374422073,29.736491203308105,0.1404908411204815,33.82371234893799,148.66974639892578,45.47069358825684
2005-07-21,0.16363433748483658,30.620864868164066,0.2683725282549858,35.37331771850586,146.322021484375,53.04349327087402
2005-08-01,0.15867041051387787,30.064786911010746,0.4875699728727341,37.16136169433594,144.62051391601562,49.255653381347656
2005-08-11,0.15806111693382266,31.02187347412109,0.7969527840614319,34.81414222717285,143.37410736083984,49.46770477294922
2005-08-21,0.16047756373882294,31.32314395904541,1.2611192464828491,38.453426361083984,142.17845153808594,63.78484153747559
2005-09-01,0.15774857997894287,30.84899616241455,1.3313054740428925,37.7348690032959,141.10032653808594,55.46326637268066
2005-09-11,0.1575915589928627,30.655717849731445,1.8322325944900515,39.90824317932129,139.92070770263672,56.55357170104981
2005-09-21,0.16388755291700366,32.020852088928216,9.687342166900637,40.09607315063477,138.74118041992188,56.53747177124024
2005-10-01,0.210965633392334,32.321821212768555,3.914175629615784,37.158912658691406,137.73394012451172,55.31474113464356
2005-10-11,0.2424364909529686,30.7304048538208,19.654913902282715,36.29766273498535,137.85488891601562,47.62943649291992
2005-10-21,0.2557346820831299,30.23729515075684,23.009940147399906,39.1947021484375,139.67342376708984,50.43234443664551
2005-11-01,0.29140232503414154,29.55380344390869,52.60212707519531,35.01721572875977,142.8859100341797,39.989784240722656
2005-11-11,0.3062954545021057,31.24593162536621,44.147705078125,33.356576919555664,146.45728302001953,44.17803955078125
2005-11-21,0.3177347183227539,29.022412300109863,69.97114562988281,30.56635570526123,150.96759033203125,34.203508377075195
2005-12-01,0.3457140773534775,28.914570808410645,33.09543800354004,28.01935768127441,155.10466766357422,31.98512935638428
2005-12-11,0.31778784096241,32.03898429870605,39.12863349914551,32.298389434814446,158.82957458496094,45.43099403381348
2005-12-21,0.3123169392347336,29.69782066345215,44.359962463378906,29.96345615386963,161.23252868652344,39.476675033569336
2006-01-01,0.31729601323604584,28.175525665283203,42.89125442504883,27.08249855041504,162.2130355834961,39.661922454833984
2006-01-11,0.33736492693424225,27.271432876586914,46.78704452514648,27.64635181427002,161.28443908691406,35.528018951416016
2006-01-21,0.30528195202350616,30.360711097717285,32.83546543121338,29.65682125091553,160.7298355102539,50.58916282653809
2006-02-01,0.2857283651828766,31.98263072967529,15.796710968017578,29.073108673095703,160.4739990234375,49.75623893737793
2006-02-11,0.29433536529541016,29.35961055755615,82.06294631958008,32.14760589599609,160.7537384033203,37.862871170043945
2006-02-21,0.3533988893032074,29.046629905700684,50.79555702209473,29.978240966796875,162.1094207763672,30.603562355041504
2006-03-01,0.32867331802845,29.74901390075684,75.02649688720703,26.517115592956547,161.91854858398438,41.55034255981445
2006-03-11,0.3508672118186951,28.52155303955078,48.88644599914551,30.202302932739254,161.59305572509766,41.61517143249512
2006-03-21,0.3403205126523972,28.2093563079834,30.52269172668457,28.3637056350708,160.17911529541016,40.47157096862793
2006-04-01,0.3525429368019104,27.129098892211914,111.91202926635742,26.754661560058594,156.67977905273438,31.832247734069824
2006-04-11,0.3824121505022049,27.664746284484863,46.63460731506348,27.712401390075684,154.30449676513672,37.2367057800293
2006-04-21,0.3590296059846878,28.248199462890625,37.98636054992676,23.285287857055664,151.80127716064453,41.58454132080078
2006-05-01,0.3101010471582413,29.11577415466309,14.636265754699707,28.88124370574951,151.64568328857422,41.83998107910156
2006-05-11,0.3857307583093643,26.257853507995605,120.49708938598631,20.90122604370117,155.01097106933594,26.492371559143066
2006-05-21,0.3705152869224548,29.1063232421875,31.27316951751709,25.39739513397217,158.505615234375,45.84559631347656
2006-06-01,0.31059184670448303,29.13092136383057,2.396998405456543,28.42637634277344,161.2783966064453,42.39869499206543
2006-06-11,0.2592797055840492,29.8588981628418,0.6337340176105499,29.03987693786621,161.1689682006836,42.96895408630371
2006-06-21,0.21821056306362152,29.557281494140625,0.16227012127637866,30.03054618835449,158.93712615966797,42.98926162719727
2006-07-01,0.19372975826263428,29.451638221740726,0.6574626266956329,33.121288299560554,155.30228424072266,43.58530616760254
2006-07-11,0.18061741441488266,29.80255699157715,0.21806418523192408,32.72704029083252,151.90816497802734,43.69779968261719
2006-07-21,0.17161825299263,30.13077259063721,0.4783104658126831,32.87811851501465,148.7989959716797,48.66563606262207
2006-08-01,0.17401547729969025,29.84592628479004,1.4682464599609375,34.00687313079834,146.37384796142578,44.228647232055664
2006-08-11,0.17188523709774015,30.742656707763672,0.9294584393501282,37.27290153503418,144.67039489746094,53.31177139282226
2006-08-21,0.16981401294469833,31.774821281433105,2.139845192432404,36.83846092224121,143.3507537841797,59.68591117858887
2006-09-01,0.16591057181358335,30.08213806152344,2.3615819215774536,39.84945106506348,141.97087860107422,60.55624961853027
2006-09-11,0.17026955634355545,31.009965896606445,10.181275844573976,38.19829177856445,140.78192901611328,53.68618202209473
2006-09-21,0.2316674292087555,31.63763999938965,7.786811828613281,37.5218505859375,139.7448654174805,59.3448486328125
2006-10-01,0.2610281705856323,31.92392063140869,25.6960391998291,38.20371055603027,139.00550079345706,59.73917579650879
2006-10-11,0.19924920797348025,32.384081840515144,7.08014726638794,38.34471321105957,138.96341705322266,63.77175903320313
2006-10-21,0.25320106744766235,29.94645118713379,31.132671356201172,31.65659236907959,140.5359115600586,52.04389953613281
2006-11-01,0.31499895453453064,29.07969856262207,55.34798431396485,26.027545928955078,141.58738708496094,35.76105880737305
2006-11-11,0.3361380845308304,27.650141716003414,59.14998435974121,26.36581802368164,141.6533966064453,30.85128879547119
2006-11-21,0.3605545163154602,27.68396282196045,56.96712684631348,28.652347564697266,139.7594985961914,35.18400478363037
2006-12-01,0.34230583906173706,28.11317157745361,41.22882080078125,27.88904571533203,142.58908081054688,36.24179267883301
2006-12-11,0.3749681413173676,27.251495361328125,119.71689987182616,27.425063133239746,148.39268493652344,31.448025703430176
2006-12-21,0.4023118615150452,26.574732780456547,102.0848503112793,28.49999809265137,157.49591827392578,36.8741865158081
2007-01-01,0.3926091194152832,27.59958076477051,43.87521743774414,25.653818130493164,165.50714874267578,36.299142837524414
2007-01-11,0.39042893052101135,27.44834899902344,66.80654716491699,27.725271224975586,167.8361587524414,32.49493312835693
2007-01-21,0.3882906883955002,28.532809257507324,33.53866958618164,28.281482696533203,167.92122650146484,39.65349006652832
2007-02-01,0.3888046741485596,27.90193653106689,48.40080642700195,30.63749694824219,168.28736877441406,31.66339874267578
2007-02-11,0.393219992518425,28.47114849090576,51.29886817932129,29.810593605041504,167.73768615722656,37.86549186706543
2007-02-21,0.3751964867115021,29.50308036804199,32.845781326293945,30.51730155944824,165.34784698486328,36.298973083496094
2007-03-01,0.4003042876720429,29.87073993682861,93.04442977905272,28.25369358062744,162.66643524169922,43.88617134094238
2007-03-11,0.3909940123558045,29.1376371383667,32.030037879943855,29.992494583129886,160.87976837158203,40.4719295501709
2007-03-21,0.3617945611476898,29.907565116882324,14.848869800567627,27.913960456848145,159.39105987548828,50.36899185180664
2007-04-01,0.3251749873161316,29.749042510986328,36.87205505371094,28.87775135040283,157.37540435791016,46.56268501281738
2007-04-11,0.376380056142807,28.30015754699707,110.6404151916504,24.20746898651123,154.61759185791016,40.45762825012207
2007-04-21,0.3811667859554291,28.27726650238037,30.60940933227539,27.37883949279785,152.20278930664062,40.0410385131836
2007-05-01,0.341450959444046,29.13907623291016,4.253115117549896,26.41692638397217,150.8128662109375,42.6003532409668
2007-05-11,0.29098497331142426,29.55992603302002,14.212541580200195,27.55111789703369,150.42121124267578,42.29611778259277
2007-05-21,0.3397398144006729,29.00586605072021,53.66719627380371,27.648601531982425,151.77493286132812,42.866455078125
2007-06-01,0.2963710427284241,28.98766040802002,11.278816223144533,26.668214797973636,154.07994842529297,36.630246162414544
2007-06-11,0.27571338415145874,28.59188175201416,0.6950442790985107,29.69968891143799,155.66170501708984,41.15045356750488
2007-06-21,0.2257246449589729,28.736186027526852,0.1806612983345985,31.29784297943115,155.8775405883789,41.26726531982422
2007-07-01,0.1987726762890816,28.74530792236328,0.44989439845085133,30.222904205322266,153.82939910888672,41.20115470886231
2007-07-11,0.18205656856298447,29.55766677856445,0.13308165967464447,32.9313325881958,151.17494201660156,44.22894477844238
2007-07-21,0.1732679232954979,30.60383129119873,0.9233776330947876,32.125678062438965,148.12155151367188,47.78611564636231
2007-08-01,0.17267052829265594,29.70833396911621,0.4974755346775055,32.57187271118164,146.33506774902344,49.25397300720215
2007-08-11,0.1737007200717926,30.677734375,1.2394191026687622,32.48450469970703,144.894287109375,47.93590927124024
2007-08-21,0.1712336465716362,31.605198860168453,1.2889349460601809,38.502723693847656,143.86981964111328,62.08661079406738
2007-09-01,0.17529958486557007,30.785125732421875,4.789084315299989,35.039794921875,143.135986328125,51.19862937927246
2007-09-11,0.2061933279037476,31.26357460021973,6.3053237199783325,36.01109504699707,142.59129333496094,53.97355461120606
2007-09-21,0.1929534748196602,32.76848030090332,6.307514905929565,39.28717613220215,141.82183837890625,57.47471046447754
2007-10-01,0.23691865801811215,29.266987800598145,21.44065570831299,36.86892890930176,141.12349700927734,43.541730880737305
2007-10-11,0.2753689736127853,31.12271595001221,38.46887588500977,36.87778282165527,140.93356323242188,50.01650047302246
2007-10-21,0.2905290126800537,30.48737621307373,22.223121643066406,31.02176380157471,141.07232666015625,51.312416076660156
2007-11-01,0.3061791658401489,29.41229248046875,46.63554191589356,31.820270538330078,140.97662353515625,38.50047111511231
2007-11-11,0.3397688567638397,29.341318130493164,75.52807998657227,27.699005126953125,140.7516860961914,40.41565704345703
2007-11-21,0.3575713336467743,27.54767894744873,99.505859375,26.53840255737305,144.84539794921875,28.67043495178223
2007-12-01,0.3796878308057785,27.75548553466797,51.35880470275879,23.91919708251953,149.95087432861328,29.460104942321774
2007-12-11,0.3900068253278732,27.86759376525879,87.43882369995117,28.78664207458496,154.37220764160156,34.595993041992195
2007-12-21,0.3833289593458176,28.30667209625244,62.42142677307129,22.00395393371582,156.27479553222656,38.65814781188965
2008-01-01,0.3581881920496623,29.59835624694824,36.32598304748535,29.640238444010414,156.3736775716146,38.041009267171226
2008-01-11,0.369769424200058,28.63979466756185,104.02381388346356,26.820646286010746,157.83694966634116,35.48983891805013
2008-01-21,0.396216481924057,27.59492301940918,73.6505610148112,29.01511637369792,159.90018208821616,33.389633814493806
2008-02-01,0.4021941324075063,27.840451558430985,77.14705403645833,28.675870895385746,161.2267812093099,33.601869583129876
2008-02-11,0.3974585235118866,28.188718159993485,52.79447809855142,30.13920338948568,162.3629353841146,36.30002975463867
2008-02-21,0.39616209268569946,28.971050262451172,39.73341115315755,27.555058161417648,162.61324564615884,35.64908091227213
2008-03-01,0.3937018513679504,28.337174097696945,79.44140625,28.397888819376632,161.52435811360678,39.75815455118815
