Time,SM,TMP,P,LST,NDVI,RefET
2002-07-01,,,,,,
2002-07-11,,,,,,
2002-07-21,,,,,,
2002-08-01,,,,,,
2002-08-11,,,,,,
2002-08-21,,,,,,
2002-09-01,,,,,,
2002-09-11,,,,,,
2002-09-21,,,,,,
2002-10-01,,,,,,
2002-10-11,,,,,,
2002-10-21,,,,,,
2002-11-01,,,,,,
2002-11-11,,,,,,
2002-11-21,,,,,,
2002-12-01,,,,,,
2002-12-11,,,,,,
2002-12-21,,,,,,
2003-01-01,0.19687131543954212,27.311948140462235,1.3864693641662598,32.05951627095541,122.49216715494794,52.33594131469727
2003-01-11,0.1741068959236145,28.54247665405273,0.228531817595164,30.78107706705729,121.94538625081378,49.22943878173828
2003-01-21,0.1656567653020223,30.17763900756836,0.19905224442481995,36.43205642700195,121.27528381347656,50.95855458577475
2003-02-01,0.16110740105311075,26.96288045247396,0.14940678452452025,36.295021057128906,120.30072021484376,52.08647537231445
2003-02-11,0.15717801451683044,28.986511866251632,0.19381133963664374,38.03501892089844,119.23730723063153,52.6209831237793
2003-02-21,0.15475260217984518,30.52476819356282,0.3390491120517254,40.87874094645182,118.23752339680988,42.771240234375
2003-03-01,0.1537440021832784,27.62052218119304,0.8203620513280233,38.67553202311198,117.28910064697266,55.9752680460612
2003-03-11,0.1534214417139689,30.020444234212235,0.9628971417744956,41.68545150756836,116.5332489013672,57.44377517700195
2003-03-21,0.16293641924858093,30.49931716918945,1.7405794461568196,42.11153157552084,116.03426361083984,65.67494710286458
2003-04-01,0.16485361754894254,31.871983210245773,3.774400949478149,43.37168884277344,115.77439371744794,63.70853932698569
2003-04-11,0.2252027640740077,32.45901997884115,6.938459793726604,37.87176005045573,115.71425374348956,60.07443873087564
2003-04-21,0.19008328020572665,31.01024436950684,3.77341628074646,42.13869984944662,115.85355885823569,59.32258733113608
2003-05-01,0.1740113745133082,33.39597320556641,1.4301106135050456,41.4728749593099,116.07697041829428,53.496376037597656
2003-05-11,0.17038137714068094,33.86220041910807,1.2121142943700154,43.880667368570954,116.12114715576172,51.170995076497405
2003-05-21,0.16421512266000113,35.29096603393555,1.2824920018513997,42.49551010131836,115.85932159423828,62.39163080851236
2003-06-01,0.1598986287911733,33.195863087972015,1.0297433336575823,41.856736501057945,115.30832417805988,51.81947199503581
2003-06-11,0.1564729114373525,35.52379480997721,0.164222019414107,43.19290796915689,114.72323862711588,75.9108657836914
2003-06-21,0.15307936072349548,36.0432497660319,0.07879652952154477,40.83708063761393,114.08636474609376,81.19418589274089
2003-07-01,0.15078224738438925,35.01094436645508,0.043936720428367465,39.12579727172852,113.72370910644531,81.3065923055013
2003-07-11,0.14903595050175986,35.00841649373373,3.5725143485857786e-05,41.274715423583984,113.43858591715497,88.58107248942059
2003-07-21,0.14742782215277353,35.415802001953125,0.15765416622161865,40.19975789388021,113.50989532470705,90.91262308756512
2003-08-01,0.14631239573160806,35.37937672932943,0.6634204586346945,44.07379786173502,113.86061604817706,81.7054443359375
2003-08-11,0.14551028609275818,34.156035105387375,1.0632691184679668,42.13158162434896,114.21734873453778,67.98263041178386
2003-08-21,0.14490797619024912,34.408828735351555,1.1050962805747986,41.77983601888021,114.58937581380206,71.9337641398112
2003-09-01,0.14813868204752606,33.66146341959635,1.1937419772148132,43.92366790771485,115.01816050211588,65.58799997965495
2003-09-11,0.1582110971212387,34.41934585571289,1.2773129145304365,44.35551706949869,115.2834192911784,62.876219431559235
2003-09-21,0.15434515476226807,33.540505727132164,1.5705273548762004,41.98169835408529,115.39062245686847,58.7820905049642
2003-10-01,0.15227440496285755,32.30399831136068,1.8107609748840328,43.42585754394531,115.38416290283205,55.342435201009124
2003-10-11,0.15293789406617486,30.82072957356771,1.3053334951400757,41.28020858764648,115.30709584554035,53.74143091837564
2003-10-21,0.15738016366958618,29.82136027018229,2.2467231353123984,41.05904006958008,115.43121846516928,57.036705017089844
2003-11-01,0.1800505369901657,28.75771776835124,2.3964316050211587,39.087599436442055,116.1174087524414,47.800623575846345
2003-11-11,0.17653539776802066,28.175713221232094,8.053464889526367,34.51712926228841,117.76898193359376,50.291539510091155
2003-11-21,0.20133385062217712,27.73265266418457,7.86745325724284,31.20922660827637,120.44683583577472,46.69420623779297
2003-12-01,0.2774155338605245,28.88881810506185,18.68625322977702,32.282822926839195,123.27857462565106,44.30332692464194
2003-12-11,0.21499523520469666,27.40467961629232,4.383797327677408,30.050446828206375,124.86435190836588,50.35004679361978
2003-12-21,0.18145368496576944,26.92653465270996,6.542564709981281,30.382328669230148,125.37486521402997,55.6849479675293
2004-01-01,0.1739746890962124,28.42639684677124,1.3427916169166565,34.663965225219734,123.92309188842772,46.825255393981934
2004-01-11,0.16572312638163567,29.181585788726807,0.171398863196373,35.194265842437744,123.62765693664551,44.89924144744873
